IBI,HR,NO2,Noise,NH3,PM10,CO,PM25,Label,PM1,EDA,BVP
0,0.340459377,0.48228579,0.879776524,0.640390051,0.246071754,0.937021059,0.246071754,5,0.246071754,0.164156161,0.565322196
0,0.34187995,0.487544306,0.878829422,0.642296102,0.268364952,0.931295701,0.268364952,5,0.268364952,0.153162825,0.515413628
0,0.343785249,0.492802822,0.87788232,0.644202152,0.29065815,0.925570343,0.29065815,5,0.29065815,0.152739798,0.430168397
0,0.345021734,0.498061338,0.876935218,0.646108202,0.312951347,0.919844984,0.312951347,5,0.312951347,0.161587698,0.549451558
0,0.345716116,0.503319854,0.875988116,0.648014252,0.335244545,0.914119626,0.335244545,5,0.335244545,0.164321008,0.437652207
0,0.345866534,0.50857837,0.875041014,0.649920302,0.357537743,0.908394268,0.357537743,5,0.357537743,0.162732537,0.559033579
0,0.345685102,0.513836886,0.874093911,0.651826353,0.379830941,0.90266891,0.379830941,5,0.379830941,0.164403432,0.518828999
0,0.345352721,0.519095402,0.873146809,0.653732403,0.402124139,0.896943551,0.402124139,5,0.402124139,0.165455125,0.564545588
0,0.344537208,0.524353918,0.872199707,0.655638453,0.424417337,0.891218193,0.424417337,5,0.424417337,0.161247497,0.567606018
0,0.343027181,0.529612434,0.871252605,0.657544503,0.446710535,0.885492835,0.446710535,5,0.446710535,0.163310108,0.572468299
0,0.341425508,0.53487095,0.870305503,0.659450553,0.469003733,0.879767476,0.469003733,5,0.469003733,0.121731764,0.539680697
0,0.339673483,0.540129466,0.869358401,0.661356603,0.491296931,0.874042118,0.491296931,5,0.491296931,0.150976683,0.554071598
0,0.337860493,0.545387982,0.868411299,0.663262654,0.513590128,0.86831676,0.513590128,5,0.513590128,0.149202507,0.548351243
0,0.335776751,0.545454545,0.868051122,0.664258096,0.502866818,0.866459165,0.502866818,5,0.502866818,0.145107712,0.433687941
0,0.333871718,0.545454545,0.86769847,0.665241864,0.491720219,0.864651157,0.491720219,5,0.491720219,0.149139228,0.466611106
0,0.332148847,0.545454545,0.867345817,0.666225632,0.48057362,0.86284315,0.48057362,5,0.48057362,0.147851003,0.583803774
0,0.330726879,0.545454545,0.866993165,0.667209399,0.469427021,0.861035142,0.469427021,5,0.469427021,0.150470394,0.508221199
0,0.330027251,0.545454545,0.866640513,0.668193167,0.458280422,0.859227134,0.458280422,5,0.458280422,0.149956182,0.581098518
0,0.329184112,0.545454545,0.866287861,0.669176935,0.447133823,0.857419126,0.447133823,5,0.447133823,0.156109695,0.605324288
0,0.328217184,0.545454545,0.865935209,0.670160703,0.435987224,0.855611118,0.435987224,5,0.435987224,0.151461021,0.574460926
0,0.327609401,0.545454545,0.865582556,0.671144471,0.424840625,0.85380311,0.424840625,5,0.424840625,0.156420933,0.599904757
0,0.327395096,0.545454545,0.865229904,0.672128238,0.413694027,0.851995102,0.413694027,5,0.413694027,0.157544957,0.673608475
0,0.327453537,0.545454545,0.864877252,0.673112006,0.402547428,0.850187094,0.402547428,5,0.402547428,0.154255543,0.623702434
0,0.329724489,0.545454545,0.8645246,0.674095774,0.391400829,0.848379087,0.391400829,5,0.391400829,0.157173,0.487138186
0,0.333104219,0.545454545,0.864171948,0.675079542,0.38025423,0.846571079,0.38025423,5,0.38025423,0.154135859,0.597490998
0,0.336698786,0.545454545,0.863819295,0.67606331,0.369107631,0.844763071,0.369107631,5,0.369107631,0.161490381,0.513409481
0,0.340592927,0.545454545,0.863466643,0.677047078,0.357961032,0.842955063,0.357961032,5,0.357961032,0.163020413,0.445114693
0,0.344760146,0.545454545,0.863113991,0.678030845,0.346814433,0.841147055,0.346814433,5,0.346814433,0.160978709,0.586620039
0,0.349168964,0.545454545,0.862761339,0.679014613,0.335667834,0.839339047,0.335667834,5,0.335667834,0.16199929,0.556884271
0,0.353462627,0.545454545,0.862408686,0.679998381,0.324521235,0.837531039,0.324521235,5,0.324521235,0.161019889,0.572076584
0,0.357514691,0.545454545,0.862056034,0.680982149,0.313374636,0.835723032,0.313374636,5,0.313374636,0.162144057,0.565578272
0,0.361503267,0.545454545,0.861703382,0.681965917,0.302228037,0.833915024,0.302228037,5,0.302228037,0.161102853,0.56252095
0,0.3658478,0.545454545,0.86135073,0.682949685,0.291081438,0.832107016,0.291081438,5,0.291081438,0.163310108,0.612149056
0,0.371475836,0.545454545,0.860998078,0.683933452,0.279934839,0.830299008,0.279934839,5,0.279934839,0.164411917,0.374040273
0,0.377074852,0.545454545,0.860645425,0.68491722,0.26878824,0.828491,0.26878824,5,0.26878824,0.164393735,0.538044765
0,0.382513819,0.545454545,0.860292773,0.685900988,0.257641641,0.826682992,0.257641641,5,0.257641641,0.163269502,0.519011506
0,0.387952787,0.544223121,0.860024092,0.68694235,0.246495042,0.829955715,0.246495042,5,0.246495042,0.165394939,0.562647213
0,0.393569068,0.542908492,0.859761085,0.687987603,0.235348443,0.833571731,0.235348443,5,0.235348443,0.164331917,0.534429457
0,0.399161177,0.541593863,0.859498078,0.689032857,0.224201845,0.837187747,0.224201845,5,0.224201845,0.164106465,0.598850864
0,0.404189864,0.540279234,0.859235071,0.69007811,0.213055246,0.840803762,0.213055246,5,0.213055246,0.164167676,0.473482718
0,0.408936044,0.538964605,0.858972064,0.691123363,0.201908647,0.844419778,0.201908647,5,0.201908647,0.164126464,0.483356053
0,0.413384642,0.537649976,0.858709057,0.692168617,0.190762048,0.848035794,0.190762048,5,0.190762048,0.163310108,0.637656192
0,0.418000791,0.536335347,0.85844605,0.69321387,0.179615449,0.85165181,0.179615449,5,0.179615449,0.160924178,0.577336394
0,0.423244115,0.535020718,0.858183043,0.694259123,0.16846885,0.855267825,0.16846885,5,0.16846885,0.165311909,0.706545154
0,0.426125506,0.533706089,0.857920036,0.695304377,0.157322251,0.858883841,0.157322251,5,0.157322251,0.165969303,0.464990835
0,0.428764368,0.53239146,0.857657029,0.69634963,0.146175652,0.862499857,0.146175652,5,0.146175652,0.165153536,0.626807974
0,0.43175321,0.531076831,0.857394022,0.697394883,0.135029053,0.866115873,0.135029053,5,0.135029053,0.159499648,0.601849552
0,0.435742783,0.529762202,0.857131015,0.698440136,0.123882454,0.869731888,0.123882454,5,0.123882454,0.155298564,0.552171025
0,0.439918103,0.528447573,0.856868008,0.69948539,0.112735855,0.873347904,0.112735855,5,0.112735855,0.160130149,0.539995607
0,0.443500384,0.527132944,0.856605001,0.700530643,0.101589256,0.87696392,0.101589256,5,0.101589256,0.165188274,0.540695169
0,0.447235806,0.525818315,0.856341994,0.701575896,0.090442657,0.880579936,0.090442657,5,0.090442657,0.165167668,0.46067949
0,0.450577151,0.524503686,0.856078987,0.70262115,0.079296058,0.884195951,0.079296058,5,0.079296058,0.161843453,0.552963034
0,0.452930717,0.523189057,0.85581598,0.703666403,0.068149459,0.887811967,0.068149459,5,0.068149459,0.164804641,0.622016064
0,0.455073033,0.521874428,0.855552973,0.704711656,0.05700286,0.891427983,0.05700286,5,0.05700286,0.166340064,0.520418376
0,0.457161091,0.520559799,0.855289966,0.70575691,0.045856261,0.895043999,0.045856261,5,0.045856261,0.166188347,0.613432736
0,0.458428656,0.51924517,0.855026958,0.706802163,0.034709663,0.898660014,0.034709663,5,0.034709663,0.162913747,0.533332451
0,0.459482979,0.517930541,0.854763951,0.707847416,0.023563064,0.90227603,0.023563064,5,0.023563064,0.155429103,0.501083292
0,0.459435496,0.516615912,0.854500944,0.70889267,0.012416465,0.905892046,0.012416465,5,0.012416465,0.156689206,0.621687831
0,0.459475608,0.515301283,0.854237937,0.709937923,0.001269866,0.909508062,0.001269866,5,0.001269866,0.168976471,0.619917867
0,0.459542947,0.516316376,0.854450297,0.708259136,0.019753466,0.903511884,0.019753466,5,0.019753466,0.168359319,0.58824701
0,0.459717207,0.517631005,0.854723775,0.706230115,0.042046664,0.896279852,0.042046664,5,0.042046664,0.167723755,0.489505886
0,0.459610685,0.518945634,0.854997254,0.704201093,0.064339862,0.889047821,0.064339862,5,0.064339862,0.154433723,0.571918705
0,0.459368954,0.520260263,0.855270732,0.702172072,0.08663306,0.881815789,0.08663306,5,0.08663306,0.166349687,0.585265135
0,0.459735735,0.521574892,0.85554421,0.700143051,0.108926258,0.874583758,0.108926258,5,0.108926258,0.167461209,0.545683712
0,0.460948114,0.522889521,0.855817689,0.69811403,0.131219456,0.867351726,0.131219456,5,0.131219456,0.168361931,0.639412097
0,0.462485303,0.52420415,0.856091167,0.696085009,0.153512654,0.860119695,0.153512654,5,0.153512654,0.168613444,0.389363289
0,0.463536172,0.525518779,0.856364645,0.694055988,0.175805852,0.852887663,0.175805852,5,0.175805852,0.166789747,0.565456466
0,0.464382234,0.526833408,0.856638124,0.692026966,0.19809905,0.845655632,0.19809905,5,0.19809905,0.167831026,0.575246567
0,0.465488091,0.528148037,0.856911602,0.689997945,0.220392247,0.8384236,0.220392247,5,0.220392247,0.170268582,0.573497563
0,0.466956346,0.529462666,0.85718508,0.687968924,0.242685445,0.831191569,0.242685445,5,0.242685445,0.168827382,0.562802623
0,0.468527604,0.530777295,0.857458558,0.685939903,0.264978643,0.823959537,0.264978643,5,0.264978643,0.168143751,0.609203128
0,0.47018526,0.532091924,0.857732037,0.683910882,0.287271841,0.816727506,0.287271841,5,0.287271841,0.170852815,0.501783087
0,0.471963716,0.533406553,0.858005515,0.681881861,0.309565039,0.809495474,0.309565039,5,0.309565039,0.163413372,0.584608881
0,0.474294304,0.534721182,0.858278993,0.67985284,0.331858237,0.802263443,0.331858237,5,0.331858237,0.160576228,0.57156897
0,0.476918689,0.536035811,0.858552472,0.677823818,0.354151435,0.795031411,0.354151435,5,0.354151435,0.165969883,0.610921578
0,0.47983614,0.53735044,0.85882595,0.675794797,0.376444633,0.78779938,0.376444633,5,0.376444633,0.170466273,0.557728859
0,0.483029923,0.538665069,0.859099428,0.673765776,0.39873783,0.780567348,0.39873783,5,0.39873783,0.170598276,0.651137112
0,0.485949301,0.539979698,0.859372907,0.671736755,0.421031028,0.773335317,0.421031028,5,0.421031028,0.172648461,0.527758654
0,0.489158889,0.541294327,0.859646385,0.669707734,0.443324226,0.766103285,0.443324226,5,0.443324226,0.171783603,0.56611575
0,0.492629004,0.542608956,0.859919863,0.667678713,0.465617424,0.758871254,0.465617424,5,0.465617424,0.173084666,0.53341065
0,0.496048315,0.543923585,0.860193342,0.665649691,0.487910622,0.751639222,0.487910622,5,0.487910622,0.173241029,0.564442258
0,0.499175356,0.545238214,0.86046682,0.66362067,0.51020382,0.744407191,0.51020382,5,0.51020382,0.172367703,0.575354754
0,0.502025667,0.547651141,0.86231624,0.663286781,0.495247624,0.737678655,0.495247624,5,0.495247624,0.173241029,0.480585429
0,0.502751128,0.550280399,0.864476074,0.663286781,0.472954426,0.731049293,0.472954426,5,0.472954426,0.171256395,0.577801848
0,0.502544726,0.552909657,0.866635907,0.663286781,0.450661228,0.724419931,0.450661228,5,0.450661228,0.171087927,0.58019633
0,0.502644872,0.555538915,0.86879574,0.663286781,0.42836803,0.717790569,0.42836803,5,0.42836803,0.172170129,0.53612364
0,0.502801201,0.558168173,0.870955574,0.663286781,0.406074832,0.711161206,0.406074832,5,0.406074832,0.174308302,0.622311955
0,0.503007404,0.560797431,0.873115407,0.663286781,0.383781634,0.704531844,0.383781634,5,0.383781634,0.173232544,0.516248073
0,0.503249136,0.563426689,0.87527524,0.663286781,0.361488437,0.697902482,0.361488437,5,0.361488437,0.174286474,0.449818356
0,0.503150052,0.566055947,0.877435074,0.663286781,0.339195239,0.69127312,0.339195239,5,0.339195239,0.174195605,0.585061622
0,0.503078595,0.568685205,0.879594907,0.663286781,0.316902041,0.684643758,0.316902041,5,0.316902041,0.173030176,0.658383302
0,0.503078595,0.571314463,0.88175474,0.663286781,0.294608843,0.678014395,0.294608843,5,0.294608843,0.173799277,0.559664575
0,0.502823581,0.573943721,0.883914574,0.663286781,0.272315645,0.671385033,0.272315645,5,0.272315645,0.172906573,0.531246148
0,0.502545922,0.576572979,0.886074407,0.663286781,0.250022447,0.664755671,0.250022447,5,0.250022447,0.173023661,0.594463157
0,0.502473933,0.579202237,0.88823424,0.663286781,0.227729249,0.658126309,0.227729249,5,0.227729249,0.156044499,0.588335382
0,0.502473933,0.581831495,0.890394074,0.663286781,0.205436051,0.651496947,0.205436051,5,0.205436051,0.166100267,0.641640831
0,0.502473933,0.584460753,0.892553907,0.663286781,0.183142853,0.644867584,0.183142853,5,0.183142853,0.162922232,0.455890458
0,0.502727951,0.58709001,0.89471374,0.663286781,0.160849656,0.638238222,0.160849656,5,0.160849656,0.165088275,0.545790207
0,0.503175155,0.589719268,0.896873574,0.663286781,0.138556458,0.63160886,0.138556458,5,0.138556458,0.165282212,0.429332458
0,0.503743159,0.592348526,0.899033407,0.663286781,0.11626326,0.624979498,0.11626326,5,0.11626326,0.165261606,0.581973899
0,0.504009595,0.594977784,0.90119324,0.663286781,0.093970062,0.618350136,0.093970062,5,0.093970062,0.167171248,0.563812687
0,0.504214868,0.597607042,0.903353074,0.663286781,0.071676864,0.611720773,0.071676864,5,0.071676864,0.169931009,0.488542806
0,0.504287919,0.6002363,0.905512907,0.663286781,0.049383666,0.605091411,0.049383666,5,0.049383666,0.168358901,0.62405569
0,0.504287919,0.602865558,0.90767274,0.663286781,0.027090468,0.598462049,0.027090468,5,0.027090468,0.16950374,0.57611064
0,0.504540542,0.605494816,0.909832574,0.663286781,0.00479727,0.591832687,0.00479727,5,0.00479727,0.171007083,0.500306827
0,0.504230009,0.608124074,0.91033146,0.663286781,0,0.597027849,0,5,0,0.168861927,0.536913909
0,0.503373455,0.610753332,0.910374924,0.663286781,0,0.605465219,0,5,0,0.171834317,0.517600473
0,0.501986485,0.61338259,0.910418389,0.663286781,0,0.613902589,0,5,0,0.171875513,0.555009951
0,0.50049917,0.616011848,0.910461854,0.663286781,0,0.622339959,0,5,0,0.170150663,0.465571519
0,0.499048778,0.618641106,0.910505319,0.663286781,0,0.630777329,0,5,0,0.158536103,0.453898015
0,0.497766006,0.621270364,0.910548783,0.663286781,0,0.639214699,0,5,0,0.169792222,0.613673076
0,0.496724832,0.623899622,0.910592248,0.663286781,0,0.647652069,0,5,0,0.172040295,0.582662098
0,0.496176286,0.62652888,0.910635713,0.663286781,0,0.656089439,0,5,0,0.173764661,0.584591763
0,0.495646468,0.629158138,0.910679178,0.663286781,0,0.664526809,0,5,0,0.172696791,0.496389445
0,0.49529277,0.631787396,0.910722642,0.663286781,0,0.672964179,0,5,0,0.173779812,0.485060145
0,0.495217992,0.634416654,0.910766107,0.663286781,0,0.681401549,0,5,0,0.172588764,0.654815581
0,0.49505117,0.637045912,0.910809572,0.663286781,0,0.689838919,0,5,0,0.173241029,0.521392533
0,0.495142816,0.63967517,0.910853037,0.663286781,0,0.69827629,0,5,0,0.171838499,0.50150246
0,0.495384548,0.642304428,0.910896501,0.663286781,0,0.70671366,0,5,0,0.176360646,0.495809125
0,0.495959126,0.644933686,0.910939966,0.663286781,0,0.71515103,0,5,0,0.173676783,0.557611867
0,0.496185451,0.647562944,0.910983431,0.663286781,0,0.7235884,0,5,0,0.176966734,0.561679902
0,0.496351608,0.650192202,0.911026896,0.663286781,0,0.73202577,0,5,0,0.170090699,0.539988859
0,0.496427316,0.65282146,0.91107036,0.663286781,0,0.74046314,0,5,0,0.152667677,0.688065364
0,0.496178478,0.655450718,0.911113825,0.663286781,0,0.74890051,0,5,0,0.15523311,0.478965676
0,0.495733,0.658079976,0.91115729,0.663286781,0,0.75733788,0,5,0,0.154482814,0.585992546
0,0.495497976,0.660709234,0.911200755,0.663286781,0,0.76577525,0,5,0,0.166141355,0.5584931
0,0.495542603,0.663338492,0.911244219,0.663286781,0,0.77421262,0,5,0,0.165808647,0.461840477
0,0.49591151,0.66596775,0.911287684,0.663286781,0,0.78264999,0,5,0,0.168265568,0.535285476
0,0.49631236,0.664736325,0.909006064,0.663286781,0.010415464,0.784892835,0.010415464,5,0.010415464,0.170033432,0.486530272
0,0.496840053,0.662107067,0.905882603,0.663286781,0.024602045,0.784892835,0.024602045,5,0.024602045,0.171493847,0.545378321
0,0.497609345,0.659477809,0.902759142,0.663286781,0.038788625,0.784892835,0.038788625,5,0.038788625,0.169931009,0.614870799
0,0.498372992,0.656848551,0.899635681,0.663286781,0.052975206,0.784892835,0.052975206,5,0.052975206,0.16898874,0.586124836
0,0.499180536,0.654219293,0.89651222,0.663286781,0.067161786,0.784892835,0.067161786,5,0.067161786,0.168995259,0.538166456
0,0.500438006,0.651590035,0.893388759,0.663286781,0.081348366,0.784892835,0.081348366,5,0.081348366,0.172946601,0.464587412
0,0.501723967,0.648960777,0.890265298,0.663286781,0.095534947,0.784892835,0.095534947,5,0.095534947,0.173241029,0.516122326
0,0.502932626,0.646331519,0.887141837,0.663286781,0.109721527,0.784892835,0.109721527,5,0.109721527,0.167150343,0.545969931
0,0.503730873,0.643702261,0.884018376,0.663286781,0.123908108,0.784892835,0.123908108,5,0.123908108,0.171034636,0.589160823
0,0.504417219,0.641073004,0.880894915,0.663286781,0.138094688,0.784892835,0.138094688,1,0.138094688,0.169931009,0.460751838
0,0.505798012,0.638443746,0.877771454,0.663286781,0.152281269,0.784892835,0.152281269,1,0.152281269,0.168871624,0.501059358
0,0.507653902,0.635814488,0.874647993,0.663286781,0.166467849,0.784892835,0.166467849,1,0.166467849,0.171034636,0.547744379
0,0.509505941,0.63318523,0.871524532,0.663286781,0.18065443,0.784892835,0.18065443,1,0.18065443,0.169934039,0.529880877
0,0.51131893,0.630555972,0.868401071,0.663286781,0.19484101,0.784892835,0.19484101,1,0.19484101,0.172102264,0.631084603
0,0.513458655,0.627926714,0.86527761,0.663286781,0.209027591,0.784892835,0.209027591,1,0.209027591,0.173126514,0.570679323
0,0.515918344,0.625297456,0.862154149,0.663286781,0.223214171,0.784892835,0.223214171,1,0.223214171,0.253531437,0.538092505
0,0.51853808,0.622668198,0.859030688,0.663286781,0.237400752,0.784892835,0.237400752,1,0.237400752,0.202558356,0.692385566
0,0.521441585,0.62003894,0.855907227,0.663286781,0.251587332,0.784892835,0.251587332,1,0.251587332,0.167841933,0.614968262
0,0.524626071,0.617409682,0.852783766,0.663286781,0.265773913,0.784892835,0.265773913,1,0.265773913,0.174465261,0.645140745
0,0.527808099,0.614780424,0.849660305,0.663286781,0.279960493,0.784892835,0.279960493,1,0.279960493,0.165799673,0.562160021
0,0.531682185,0.612151166,0.846536844,0.663286781,0.294147074,0.784892835,0.294147074,1,0.294147074,0.163795432,0.525196037
0,0.535506397,0.609521908,0.843413383,0.663286781,0.308333654,0.784892835,0.308333654,1,0.308333654,0.169931009,0.507611501
0,0.539294681,0.60689265,0.840289922,0.663286781,0.322520234,0.784892835,0.322520234,1,0.322520234,0.189881494,0.429833461
0,0.543000218,0.604263392,0.838502132,0.66395923,0.327702313,0.784892835,0.327702313,1,0.327702313,0.17986193,0.640480203
0,0.547193337,0.601634134,0.837332708,0.664942998,0.32871564,0.784892835,0.32871564,1,0.32871564,0.177284441,0.58455047
0,0.551584423,0.599004876,0.836163284,0.665926765,0.329728967,0.784892835,0.329728967,1,0.329728967,0.176507461,0.592615254
0,0.55585471,0.596375618,0.83499386,0.666910533,0.330742294,0.784892835,0.330742294,1,0.330742294,0.171852172,0.615142146
0,0.559842556,0.59374636,0.833824436,0.667894301,0.331755621,0.784892835,0.331755621,1,0.331755621,0.168707016,0.60675751
0,0.563387248,0.591117102,0.832655012,0.668878069,0.332768949,0.784892835,0.332768949,1,0.332768949,0.168827382,0.455990199
0,0.56733631,0.588487844,0.831485588,0.669861837,0.333782276,0.784892835,0.333782276,1,0.333782276,0.172484671,0.587209577
0,0.571566619,0.585858586,0.830316164,0.670845604,0.334795603,0.784892835,0.334795603,1,0.334795603,0.174712532,0.521654222
0,0.576119147,0.583229328,0.829146739,0.671829372,0.33580893,0.784892835,0.33580893,1,0.33580893,0.158896461,0.590872235
0,0.581154874,0.58060007,0.827977315,0.67281314,0.336822257,0.784892835,0.336822257,1,0.336822257,0.159591,0.569658243
0,0.586754221,0.577970812,0.826807891,0.673796908,0.337835584,0.784892835,0.337835584,1,0.337835584,0.162391933,0.515194636
0,0.592716499,0.575341554,0.825638467,0.674780676,0.338848912,0.784892835,0.338848912,1,0.338848912,0.166011552,0.424784032
0,0.598759796,0.572712296,0.824469043,0.675764444,0.339862239,0.784892835,0.339862239,1,0.339862239,0.173079212,0.638835688
0,0.604161308,0.570083038,0.823299619,0.676748211,0.340875566,0.784892835,0.340875566,1,0.340875566,0.175327678,0.552168031
0,0.610039245,0.56745378,0.822130195,0.677731979,0.341888893,0.784892835,0.341888893,1,0.341888893,0.176039793,0.507640302
0,0.615843732,0.564824522,0.820960771,0.678715747,0.34290222,0.784892835,0.34290222,1,0.34290222,0.177046036,0.580095057
0,0.62148359,0.562195264,0.819791347,0.679699515,0.343915548,0.784892835,0.343915548,1,0.343915548,0.175438763,0.550018977
0,0.627644034,0.559566006,0.818621923,0.680683283,0.344928875,0.784892835,0.344928875,1,0.344928875,0.174874348,0.413807146
0,0.634209711,0.556936748,0.817452499,0.681667051,0.345942202,0.784892835,0.345942202,1,0.345942202,0.172223253,0.542424424
0,0.640777513,0.55430749,0.816283074,0.682650818,0.346955529,0.784892835,0.346955529,1,0.346955529,0.17519457,0.595507762
0,0.647862582,0.551678232,0.81511365,0.683634586,0.347968856,0.784892835,0.347968856,1,0.347968856,0.17561616,0.46427695
0,0.655076021,0.549048974,0.813944226,0.684618354,0.348982183,0.784892835,0.348982183,1,0.348982183,0.177207756,0.589243052
0,0.662286737,0.546419716,0.812774802,0.685602122,0.349995511,0.784892835,0.349995511,1,0.349995511,0.176801683,0.485711047
0,0.669379576,0.547118633,0.815592801,0.685963252,0.354856916,0.786037144,0.354856916,1,0.354856916,0.178238018,0.56166259
0,0.676548786,0.549747891,0.820723504,0.685963252,0.361950206,0.787845152,0.361950206,1,0.361950206,0.17760225,0.605343565
0,0.683800743,0.552377149,0.825854208,0.685963252,0.369043496,0.78965316,0.369043496,1,0.369043496,0.178028897,0.657460027
0,0.6906559,0.555006407,0.830984912,0.685963252,0.376136786,0.791461168,0.376136786,1,0.376136786,0.178414063,0.499877305
0,0.696748474,0.557635665,0.836115616,0.685963252,0.383230077,0.793269176,0.383230077,1,0.383230077,0.179538296,0.572025572
0,0.700886273,0.560264923,0.84124632,0.685963252,0.390323367,0.795077184,0.390323367,1,0.390323367,0.180251254,0.562355587
0,0.704545456,0.562894181,0.846377023,0.685963252,0.397416657,0.796885192,0.397416657,1,0.397416657,0.180144352,0.547368436
0,0.70849226,0.565523439,0.851507727,0.685963252,0.404509947,0.798693199,0.404509947,1,0.404509947,0.183731989,0.560260815
0,0.712796948,0.568152697,0.856638431,0.685963252,0.411603238,0.800501207,0.411603238,1,0.411603238,0.177034142,0.429997987
0,0.716716258,0.570781955,0.861769135,0.685963252,0.418696528,0.802309215,0.418696528,1,0.418696528,0.176992946,0.629447619
0,0.719632182,0.573411213,0.866899838,0.685963252,0.425789818,0.804117223,0.425789818,1,0.425789818,0.17624812,0.555146004
0,0.722800995,0.576040471,0.872030542,0.685963252,0.432883108,0.805925231,0.432883108,1,0.432883108,0.17598632,0.362302088
0,0.72677868,0.578669729,0.877161246,0.685963252,0.439976398,0.807733239,0.439976398,1,0.439976398,0.174820891,0.582792611
0,0.731008988,0.581298987,0.88229195,0.685963252,0.447069689,0.809541247,0.447069689,1,0.447069689,0.17351739,0.569726319
0,0.734688891,0.583928245,0.887422653,0.685963252,0.454162979,0.811349254,0.454162979,1,0.454162979,0.175565858,0.567679306
0,0.738387389,0.586557503,0.892553357,0.685963252,0.461256269,0.813157262,0.461256269,1,0.461256269,0.174441625,0.600784238
0,0.742333596,0.589186761,0.897684061,0.685963252,0.468349559,0.81496527,0.468349559,1,0.468349559,0.176399184,0.628531222
0,0.746479032,0.591816019,0.902814765,0.685963252,0.47544285,0.816773278,0.47544285,1,0.47544285,0.177487448,0.442969267
0,0.75070934,0.594445276,0.907945468,0.685963252,0.48253614,0.818581286,0.48253614,1,0.48253614,0.177549249,0.580921735
0,0.754313271,0.597074534,0.913076172,0.685963252,0.48962943,0.820389294,0.48962943,1,0.48962943,0.177611051,0.615147142
0,0.757420189,0.599703792,0.918206876,0.685963252,0.49672272,0.822197302,0.49672272,1,0.49672272,0.179843753,0.523832992
0,0.760285509,0.60233305,0.92333758,0.685963252,0.503816011,0.82400531,0.503816011,1,0.503816011,0.17762803,0.575721393
0,0.763065426,0.604962308,0.928468283,0.685963252,0.510909301,0.825813317,0.510909301,1,0.510909301,0.177654676,0.557512273
0,0.765767311,0.606826086,0.929582724,0.685390425,0.513872321,0.827621325,0.513872321,1,0.513872321,0.176348275,0.532387878
0,0.767880606,0.608140715,0.927815933,0.684406657,0.513872321,0.829429333,0.513872321,1,0.513872321,0.158058217,0.493768955
0,0.769459899,0.609455344,0.926049142,0.683422889,0.513872321,0.831237341,0.513872321,1,0.513872321,0.171143641,0.51438973
0,0.770754625,0.610769973,0.924282351,0.682439122,0.513872321,0.833045349,0.513872321,1,0.513872321,0.174604048,0.521235954
0,0.771574455,0.612084602,0.92251556,0.681455354,0.513872321,0.834853357,0.513872321,1,0.513872321,0.180012232,0.783720002
0,0.771790287,0.613399231,0.920748768,0.680471586,0.513872321,0.836661365,0.513872321,1,0.513872321,0.184026355,0.708437292
0,0.772178453,0.61471386,0.918981977,0.679487818,0.513872321,0.838469373,0.513872321,1,0.513872321,0.186865709,0.60938383
0,0.772782782,0.616028489,0.917215186,0.67850405,0.513872321,0.84027738,0.513872321,1,0.513872321,0.186694785,0.532374609
0,0.772689609,0.617343118,0.915448395,0.677520282,0.513872321,0.842085388,0.513872321,1,0.513872321,0.185379204,0.533780244
0,0.772051278,0.618657747,0.913681604,0.676536515,0.513872321,0.843893396,0.513872321,1,0.513872321,0.187169632,0.480105815
0,0.771248715,0.619972376,0.911914813,0.675552747,0.513872321,0.845701404,0.513872321,1,0.513872321,0.183727917,0.600092611
0,0.769784244,0.621287005,0.910148021,0.674568979,0.513872321,0.847509412,0.513872321,1,0.513872321,0.179052846,0.57625897
0,0.768898071,0.622601634,0.90838123,0.673585211,0.513872321,0.84931742,0.513872321,1,0.513872321,0.175606463,0.505260198
0,0.769538661,0.623916263,0.906614439,0.672601443,0.513872321,0.851125428,0.513872321,1,0.513872321,0.172905274,0.64758728
0,0.770824422,0.625230892,0.904847648,0.671617675,0.513872321,0.852933436,0.513872321,5,0.513872321,0.179114663,0.624539029
0,0.771845806,0.626545521,0.903080857,0.670633908,0.513872321,0.854741443,0.513872321,5,0.513872321,0.178059482,0.50595228
0,0.772153084,0.62786015,0.901314066,0.66965014,0.513872321,0.856549451,0.513872321,5,0.513872321,0.17986193,0.587546773
0,0.771999279,0.629174779,0.899547274,0.668666372,0.513872321,0.858357459,0.513872321,5,0.513872321,0.17986193,0.540893436
0,0.7722954,0.630489408,0.897780483,0.667682604,0.513872321,0.860165467,0.513872321,5,0.513872321,0.180965557,0.609349851
0,0.775509903,0.631804037,0.896013692,0.666698836,0.513872321,0.861973475,0.513872321,5,0.513872321,0.182897765,0.52789013
0,0.779226531,0.633118666,0.894246901,0.665715068,0.513872321,0.863781483,0.513872321,5,0.513872321,0.179381934,0.577388108
0,0.782445683,0.634433295,0.89248011,0.664731301,0.513872321,0.865589491,0.513872321,5,0.513872321,0.180965557,0.497945629
0,0.784790216,0.635747924,0.890713319,0.663747533,0.513872321,0.867397499,0.513872321,5,0.513872321,0.18271236,0.55692313
0,0.786450197,0.637062553,0.889421104,0.663809797,0.52518567,0.867283068,0.52518567,5,0.52518567,0.182069184,0.562384827
0,0.788097892,0.638377182,0.888546967,0.664793564,0.54646554,0.86547506,0.54646554,5,0.54646554,0.184795573,0.500690726
